,tract,serial_number,repeat_index,age,sex,individual_income
73048,5702,2011001123781,0,35-64,M,40000-80000
73049,5702,2011001123781,1,35-64,M,<=0
73050,5800,2011001123781,0,35-64,M,20000-40000
73051,5800,2011001123781,1,35-64,M,20000-40000
73052,5900,2011001123781,0,35-64,M,20000-40000
73053,5900,2011001123781,1,35-64,M,<=0
73054,6000,2011001123781,0,35-64,M,20000-40000
73055,10100,2011001123781,0,35-64,M,0-20000
73056,10100,2011001123781,1,35-64,M,<=0
73057,10100,2011001123781,2,35-64,M,40000-80000
73058,10204,2011001123781,0,35-64,M,40000-80000
73059,10204,2011001123781,1,35-64,M,<=0
73060,10300,2011001123781,0,35-64,M,<=0
73061,10300,2011001123781,1,35-64,M,<=0
73062,10400,2011001123781,0,35-64,M,40000-80000
73063,10400,2011001123781,1,35-64,M,<=0
73064,10400,2011001123781,2,35-64,M,<=0
73065,10500,2011001123781,0,35-64,M,<=0
73066,10500,2011001123781,1,35-64,M,20000-40000
73067,10601,2011001123781,0,35-64,M,20000-40000
73068,10601,2011001123781,1,35-64,M,20000-40000
73069,10601,2011001123781,2,35-64,M,<=0
73070,10603,2011001123781,0,35-64,M,<=0
73071,10603,2011001123781,1,35-64,M,<=0
73072,10603,2011001123781,2,35-64,M,0-20000
73073,10603,2011001123781,3,35-64,M,40000-80000
73074,10604,2011001123781,0,35-64,M,20000-40000
73075,10604,2011001123781,1,35-64,M,20000-40000
73076,10700,2011001123781,0,35-64,M,40000-80000
73077,10700,2011001123781,1,35-64,M,40000-80000
73078,10700,2011001123781,2,35-64,M,20000-40000
73079,10700,2011001123781,3,35-64,M,0-20000
73080,10800,2011001123781,0,35-64,M,100000+
73081,10800,2011001123781,1,35-64,M,40000-80000
73082,10900,2011001123781,0,35-64,M,80000-100000
73083,10900,2011001123781,1,35-64,M,80000-100000
73084,10900,2011001123781,2,35-64,M,40000-80000
73085,10900,2011001123781,3,35-64,M,80000-100000
73086,10900,2011001123781,4,35-64,M,20000-40000
73087,11000,2011001123781,0,35-64,M,20000-40000
73088,11000,2011001123781,1,35-64,M,40000-80000
73089,11000,2011001123781,2,35-64,M,40000-80000
73090,11100,2011001123781,0,35-64,M,40000-80000
73091,11100,2011001123781,1,35-64,M,<=0
73092,200,2011001124466,0,35-64,F,40000-80000
73093,301,2011001124466,0,35-64,F,20000-40000
73094,302,2011001124466,0,35-64,F,40000-80000
73095,402,2011001124466,0,35-64,F,20000-40000
73096,500,2011001124466,0,35-64,F,100000+
73097,700,2011001124466,0,35-64,F,<=0
73098,800,2011001124466,0,35-64,F,0-20000
73099,901,2011001124466,0,35-64,F,40000-80000
73100,902,2011001124466,0,35-64,F,20000-40000
73101,1000,2011001124466,0,35-64,F,20000-40000
73102,1100,2011001124466,0,35-64,F,<=0
73103,1201,2011001124466,0,35-64,F,20000-40000
73104,1203,2011001124466,0,35-64,F,0-20000
73105,1204,2011001124466,0,35-64,F,20000-40000
73106,1205,2011001124466,0,35-64,F,0-20000
73107,1206,2011001124466,0,35-64,F,<=0
73108,1301,2011001124466,0,35-64,F,0-20000
73109,1302,2011001124466,0,35-64,F,20000-40000
73110,1400,2011001124466,0,35-64,F,20000-40000
73111,5300,2011001124466,0,35-64,F,0-20000
73112,5401,2011001124466,0,35-64,F,0-20000
73113,5402,2011001124466,0,35-64,F,<=0
73114,5500,2011001124466,0,35-64,F,40000-80000
73115,5600,2011001124466,0,35-64,F,40000-80000
73116,5701,2011001124466,0,35-64,F,0-20000
73117,5702,2011001124466,0,35-64,F,<=0
73118,5800,2011001124466,0,35-64,F,80000-100000
73119,5900,2011001124466,0,35-64,F,40000-80000
73120,6000,2011001124466,0,35-64,F,<=0
73121,10100,2011001124466,0,35-64,F,40000-80000
73122,10204,2011001124466,0,35-64,F,20000-40000
73123,10300,2011001124466,0,35-64,F,<=0
73124,10400,2011001124466,0,35-64,F,0-20000
73125,10500,2011001124466,0,35-64,F,<=0
73126,10601,2011001124466,0,35-64,F,40000-80000
73127,10603,2011001124466,0,35-64,F,<=0
73128,10604,2011001124466,0,35-64,F,0-20000
73129,10700,2011001124466,0,35-64,F,<=0
73130,10800,2011001124466,0,35-64,F,0-20000
73131,10900,2011001124466,0,35-64,F,<=0
73132,11000,2011001124466,0,35-64,F,40000-80000
73133,11100,2011001124466,0,35-64,F,<=0
73134,10900,2011001127270,0,35-64,M,40000-80000
73135,10900,2011001127270,0,35-64,F,40000-80000
73136,200,2011001129246,0,65+,M,100000+
73137,301,2011001129246,0,65+,M,<=0
73138,302,2011001129246,0,65+,M,0-20000
73139,401,2011001129246,0,65+,M,<=0
73140,402,2011001129246,0,65+,M,<=0
73141,500,2011001129246,0,65+,M,20000-40000
73142,700,2011001129246,0,65+,M,<=0
73143,800,2011001129246,0,65+,M,<=0
73144,901,2011001129246,0,65+,M,<=0
73145,902,2011001129246,0,65+,M,<=0
73146,1000,2011001129246,0,65+,M,<=0
73147,1100,2011001129246,0,65+,M,<=0
73148,1201,2011001129246,0,65+,M,<=0
73149,1203,2011001129246,0,65+,M,<=0
73150,1204,2011001129246,0,65+,M,20000-40000
73151,1205,2011001129246,0,65+,M,<=0
73152,1206,2011001129246,0,65+,M,<=0
73153,1301,2011001129246,0,65+,M,<=0
73154,1302,2011001129246,0,65+,M,<=0
73155,1400,2011001129246,0,65+,M,20000-40000
73156,5300,2011001129246,0,65+,M,<=0
73157,5401,2011001129246,0,65+,M,<=0
73158,5402,2011001129246,0,65+,M,<=0
73159,5500,2011001129246,0,65+,M,<=0
73160,5600,2011001129246,0,65+,M,0-20000
73161,5701,2011001129246,0,65+,M,<=0
73162,5702,2011001129246,0,65+,M,<=0
73163,5800,2011001129246,0,65+,M,<=0
73164,5900,2011001129246,0,65+,M,100000+
73165,6000,2011001129246,0,65+,M,<=0
73166,10100,2011001129246,0,65+,M,<=0
73167,10204,2011001129246,0,65+,M,<=0
73168,10300,2011001129246,0,65+,M,<=0
73169,10400,2011001129246,0,65+,M,<=0
73170,10500,2011001129246,0,65+,M,<=0
73171,10601,2011001129246,0,65+,M,<=0
73172,10603,2011001129246,0,65+,M,<=0
73173,10604,2011001129246,0,65+,M,0-20000
73174,10700,2011001129246,0,65+,M,<=0
73175,10800,2011001129246,0,65+,M,<=0
73176,10900,2011001129246,0,65+,M,<=0
73177,10900,2011001129246,1,65+,M,<=0
73178,11000,2011001129246,0,65+,M,<=0
73179,11100,2011001129246,0,65+,M,20000-40000
73180,200,2011001129246,0,35-64,F,<=0
73181,301,2011001129246,0,35-64,F,0-20000
73182,302,2011001129246,0,35-64,F,20000-40000
73183,401,2011001129246,0,35-64,F,20000-40000
73184,402,2011001129246,0,35-64,F,80000-100000
73185,500,2011001129246,0,35-64,F,40000-80000
73186,700,2011001129246,0,35-64,F,40000-80000
73187,800,2011001129246,0,35-64,F,0-20000
73188,901,2011001129246,0,35-64,F,0-20000
73189,902,2011001129246,0,35-64,F,0-20000
73190,1000,2011001129246,0,35-64,F,0-20000
73191,1100,2011001129246,0,35-64,F,0-20000
73192,1201,2011001129246,0,35-64,F,<=0
73193,1203,2011001129246,0,35-64,F,0-20000
73194,1204,2011001129246,0,35-64,F,<=0
73195,1205,2011001129246,0,35-64,F,0-20000
73196,1206,2011001129246,0,35-64,F,<=0
73197,1301,2011001129246,0,35-64,F,40000-80000
73198,1302,2011001129246,0,35-64,F,20000-40000
73199,1400,2011001129246,0,35-64,F,40000-80000
73200,5300,2011001129246,0,35-64,F,<=0
73201,5401,2011001129246,0,35-64,F,40000-80000
73202,5402,2011001129246,0,35-64,F,20000-40000
73203,5500,2011001129246,0,35-64,F,20000-40000
73204,5600,2011001129246,0,35-64,F,<=0
73205,5701,2011001129246,0,35-64,F,0-20000
73206,5702,2011001129246,0,35-64,F,0-20000
73207,5800,2011001129246,0,35-64,F,40000-80000
73208,5900,2011001129246,0,35-64,F,40000-80000
73209,6000,2011001129246,0,35-64,F,20000-40000
73210,10100,2011001129246,0,35-64,F,0-20000
73211,10204,2011001129246,0,35-64,F,<=0
73212,10300,2011001129246,0,35-64,F,0-20000
73213,10400,2011001129246,0,35-64,F,<=0
73214,10500,2011001129246,0,35-64,F,<=0
73215,10601,2011001129246,0,35-64,F,20000-40000
73216,10603,2011001129246,0,35-64,F,<=0
73217,10604,2011001129246,0,35-64,F,20000-40000
73218,10700,2011001129246,0,35-64,F,100000+
73219,10800,2011001129246,0,35-64,F,0-20000
73220,10900,2011001129246,0,35-64,F,<=0
73221,10900,2011001129246,1,35-64,F,0-20000
73222,11000,2011001129246,0,35-64,F,40000-80000
73223,11100,2011001129246,0,35-64,F,40000-80000
73224,200,2011001129517,0,35-64,F,0-20000
73225,301,2011001129517,0,35-64,F,20000-40000
73226,302,2011001129517,0,35-64,F,20000-40000
73227,401,2011001129517,0,35-64,F,40000-80000
73228,402,2011001129517,0,35-64,F,20000-40000
73229,500,2011001129517,0,35-64,F,100000+
73230,700,2011001129517,0,35-64,F,0-20000
73231,800,2011001129517,0,35-64,F,20000-40000
73232,901,2011001129517,0,35-64,F,40000-80000
73233,902,2011001129517,0,35-64,F,<=0
73234,1000,2011001129517,0,35-64,F,0-20000
73235,1100,2011001129517,0,35-64,F,<=0
73236,1201,2011001129517,0,35-64,F,0-20000
73237,1203,2011001129517,0,35-64,F,20000-40000
73238,1204,2011001129517,0,35-64,F,<=0
73239,1205,2011001129517,0,35-64,F,20000-40000
73240,1206,2011001129517,0,35-64,F,40000-80000
73241,1301,2011001129517,0,35-64,F,40000-80000
73242,1302,2011001129517,0,35-64,F,<=0
73243,1400,2011001129517,0,35-64,F,20000-40000
73244,5300,2011001129517,0,35-64,F,80000-100000
73245,5401,2011001129517,0,35-64,F,<=0
73246,5402,2011001129517,0,35-64,F,20000-40000
73247,5500,2011001129517,0,35-64,F,<=0
73248,5600,2011001129517,0,35-64,F,40000-80000
73249,5701,2011001129517,0,35-64,F,20000-40000
73250,5702,2011001129517,0,35-64,F,20000-40000
73251,5800,2011001129517,0,35-64,F,0-20000
73252,5900,2011001129517,0,35-64,F,40000-80000
73253,6000,2011001129517,0,35-64,F,20000-40000
73254,10100,2011001129517,0,35-64,F,<=0
73255,10204,2011001129517,0,35-64,F,40000-80000
73256,10300,2011001129517,0,35-64,F,20000-40000
73257,10400,2011001129517,0,35-64,F,20000-40000
73258,10500,2011001129517,0,35-64,F,40000-80000
73259,10601,2011001129517,0,35-64,F,20000-40000
73260,10603,2011001129517,0,35-64,F,<=0
73261,10604,2011001129517,0,35-64,F,0-20000
73262,10700,2011001129517,0,35-64,F,0-20000
73263,10800,2011001129517,0,35-64,F,40000-80000
73264,10900,2011001129517,0,35-64,F,<=0
73265,10900,2011001129517,1,35-64,F,20000-40000
73266,11000,2011001129517,0,35-64,F,40000-80000
73267,11100,2011001129517,0,35-64,F,40000-80000
73268,200,2011001129517,0,35-64,M,40000-80000
73269,301,2011001129517,0,35-64,M,0-20000
73270,302,2011001129517,0,35-64,M,40000-80000
73271,401,2011001129517,0,35-64,M,40000-80000
73272,402,2011001129517,0,35-64,M,40000-80000
73273,500,2011001129517,0,35-64,M,40000-80000
73274,700,2011001129517,0,35-64,M,40000-80000
73275,800,2011001129517,0,35-64,M,40000-80000
73276,901,2011001129517,0,35-64,M,20000-40000
73277,902,2011001129517,0,35-64,M,80000-100000
73278,1000,2011001129517,0,35-64,M,20000-40000
73279,1100,2011001129517,0,35-64,M,100000+
73280,1201,2011001129517,0,35-64,M,20000-40000
73281,1203,2011001129517,0,35-64,M,40000-80000
73282,1204,2011001129517,0,35-64,M,20000-40000
73283,1205,2011001129517,0,35-64,M,0-20000
73284,1206,2011001129517,0,35-64,M,20000-40000
73285,1301,2011001129517,0,35-64,M,<=0
73286,1302,2011001129517,0,35-64,M,80000-100000
73287,1400,2011001129517,0,35-64,M,20000-40000
73288,5300,2011001129517,0,35-64,M,100000+
73289,5401,2011001129517,0,35-64,M,40000-80000
73290,5402,2011001129517,0,35-64,M,<=0
73291,5500,2011001129517,0,35-64,M,20000-40000
73292,5600,2011001129517,0,35-64,M,20000-40000
73293,5701,2011001129517,0,35-64,M,40000-80000
73294,5702,2011001129517,0,35-64,M,100000+
73295,5800,2011001129517,0,35-64,M,20000-40000
73296,5900,2011001129517,0,35-64,M,40000-80000
73297,6000,2011001129517,0,35-64,M,40000-80000
73298,10100,2011001129517,0,35-64,M,80000-100000
73299,10204,2011001129517,0,35-64,M,40000-80000
73300,10300,2011001129517,0,35-64,M,40000-80000
73301,10400,2011001129517,0,35-64,M,40000-80000
73302,10500,2011001129517,0,35-64,M,100000+
73303,10601,2011001129517,0,35-64,M,20000-40000
73304,10603,2011001129517,0,35-64,M,40000-80000
73305,10604,2011001129517,0,35-64,M,80000-100000
73306,10700,2011001129517,0,35-64,M,100000+
73307,10800,2011001129517,0,35-64,M,40000-80000
73308,10900,2011001129517,0,35-64,M,<=0
73309,10900,2011001129517,1,35-64,M,40000-80000
73310,11000,2011001129517,0,35-64,M,20000-40000
73311,11100,2011001129517,0,35-64,M,40000-80000
73312,200,2011001129517,0,0-17,F,<=0
73313,301,2011001129517,0,0-17,F,<=0
73314,302,2011001129517,0,0-17,F,<=0
73315,401,2011001129517,0,0-17,F,<=0
73316,402,2011001129517,0,0-17,F,<=0
73317,500,2011001129517,0,0-17,F,<=0
73318,700,2011001129517,0,0-17,F,<=0
73319,800,2011001129517,0,0-17,F,<=0
73320,901,2011001129517,0,0-17,F,<=0
73321,902,2011001129517,0,0-17,F,<=0
73322,1000,2011001129517,0,0-17,F,<=0
73323,1100,2011001129517,0,0-17,F,<=0
73324,1201,2011001129517,0,0-17,F,<=0
73325,1203,2011001129517,0,0-17,F,<=0
73326,1204,2011001129517,0,0-17,F,<=0
73327,1205,2011001129517,0,0-17,F,<=0
73328,1206,2011001129517,0,0-17,F,<=0
73329,1301,2011001129517,0,0-17,F,<=0
73330,1302,2011001129517,0,0-17,F,<=0
73331,1400,2011001129517,0,0-17,F,<=0
73332,5300,2011001129517,0,0-17,F,<=0
73333,5401,2011001129517,0,0-17,F,<=0
73334,5402,2011001129517,0,0-17,F,<=0
73335,5500,2011001129517,0,0-17,F,<=0
73336,5600,2011001129517,0,0-17,F,<=0
73337,5701,2011001129517,0,0-17,F,<=0
73338,5702,2011001129517,0,0-17,F,<=0
73339,5800,2011001129517,0,0-17,F,<=0
73340,5900,2011001129517,0,0-17,F,<=0
73341,6000,2011001129517,0,0-17,F,<=0
73342,10100,2011001129517,0,0-17,F,<=0
73343,10204,2011001129517,0,0-17,F,<=0
73344,10300,2011001129517,0,0-17,F,<=0
73345,10400,2011001129517,0,0-17,F,<=0
73346,10500,2011001129517,0,0-17,F,<=0
73347,10601,2011001129517,0,0-17,F,<=0
73348,10603,2011001129517,0,0-17,F,<=0
73349,10604,2011001129517,0,0-17,F,<=0
73350,10700,2011001129517,0,0-17,F,<=0
73351,10800,2011001129517,0,0-17,F,<=0
73352,10900,2011001129517,0,0-17,F,<=0
73353,10900,2011001129517,1,0-17,F,<=0
73354,11000,2011001129517,0,0-17,F,<=0
73355,11100,2011001129517,0,0-17,F,<=0
73356,301,2011001129899,0,18-34,M,0-20000
73357,302,2011001129899,0,18-34,M,20000-40000
73358,500,2011001129899,0,18-34,M,0-20000
73359,700,2011001129899,0,18-34,M,0-20000
73360,800,2011001129899,0,18-34,M,0-20000
73361,901,2011001129899,0,18-34,M,<=0
73362,902,2011001129899,0,18-34,M,0-20000
73363,1000,2011001129899,0,18-34,M,0-20000
73364,1100,2011001129899,0,18-34,M,0-20000
73365,1201,2011001129899,0,18-34,M,0-20000
73366,1203,2011001129899,0,18-34,M,0-20000
73367,1205,2011001129899,0,18-34,M,<=0
73368,1301,2011001129899,0,18-34,M,20000-40000
73369,1302,2011001129899,0,18-34,M,20000-40000
73370,5300,2011001129899,0,18-34,M,40000-80000
73371,5401,2011001129899,0,18-34,M,0-20000
73372,5500,2011001129899,0,18-34,M,<=0
73373,5600,2011001129899,0,18-34,M,0-20000
73374,5701,2011001129899,0,18-34,M,0-20000
73375,5702,2011001129899,0,18-34,M,0-20000
73376,5800,2011001129899,0,18-34,M,0-20000
73377,10100,2011001129899,0,18-34,M,0-20000
73378,10204,2011001129899,0,18-34,M,<=0
73379,10400,2011001129899,0,18-34,M,0-20000
73380,10500,2011001129899,0,18-34,M,0-20000
73381,10601,2011001129899,0,18-34,M,<=0
73382,10603,2011001129899,0,18-34,M,<=0
73383,10700,2011001129899,0,18-34,M,20000-40000
73384,10800,2011001129899,0,18-34,M,0-20000
73385,10900,2011001129899,0,18-34,M,20000-40000
73386,11000,2011001129899,0,18-34,M,0-20000
73387,301,2011001129899,0,18-34,F,20000-40000
73388,302,2011001129899,0,18-34,F,20000-40000
73389,500,2011001129899,0,18-34,F,0-20000
73390,700,2011001129899,0,18-34,F,0-20000
73391,800,2011001129899,0,18-34,F,0-20000
73392,901,2011001129899,0,18-34,F,0-20000
73393,902,2011001129899,0,18-34,F,40000-80000
73394,1000,2011001129899,0,18-34,F,0-20000
73395,1100,2011001129899,0,18-34,F,<=0
73396,1201,2011001129899,0,18-34,F,0-20000
73397,1203,2011001129899,0,18-34,F,0-20000
73398,1205,2011001129899,0,18-34,F,20000-40000
73399,1301,2011001129899,0,18-34,F,<=0
73400,1302,2011001129899,0,18-34,F,0-20000
73401,5300,2011001129899,0,18-34,F,<=0
73402,5401,2011001129899,0,18-34,F,0-20000
73403,5500,2011001129899,0,18-34,F,0-20000
73404,5600,2011001129899,0,18-34,F,0-20000
73405,5701,2011001129899,0,18-34,F,0-20000
73406,5702,2011001129899,0,18-34,F,20000-40000
73407,5800,2011001129899,0,18-34,F,<=0
73408,10100,2011001129899,0,18-34,F,<=0
73409,10204,2011001129899,0,18-34,F,<=0
73410,10400,2011001129899,0,18-34,F,<=0
73411,10500,2011001129899,0,18-34,F,0-20000
73412,10601,2011001129899,0,18-34,F,<=0
73413,10603,2011001129899,0,18-34,F,0-20000
73414,10700,2011001129899,0,18-34,F,0-20000
73415,10800,2011001129899,0,18-34,F,0-20000
73416,10900,2011001129899,0,18-34,F,0-20000
73417,11000,2011001129899,0,18-34,F,0-20000
73418,10900,2011001130594,0,18-34,F,<=0
73419,10900,2011001130594,0,0-17,F,<=0
73420,10900,2011001130594,0,0-17,F,<=0
73421,10900,2011001133419,0,35-64,M,20000-40000
73422,10900,2011001133419,0,35-64,F,20000-40000
73423,200,2011001135730,0,18-34,M,<=0
73424,301,2011001135730,0,18-34,M,0-20000
73425,302,2011001135730,0,18-34,M,<=0
73426,402,2011001135730,0,18-34,M,0-20000
73427,500,2011001135730,0,18-34,M,<=0
73428,700,2011001135730,0,18-34,M,<=0
73429,800,2011001135730,0,18-34,M,<=0
73430,901,2011001135730,0,18-34,M,0-20000
73431,902,2011001135730,0,18-34,M,0-20000
73432,1000,2011001135730,0,18-34,M,20000-40000
73433,1100,2011001135730,0,18-34,M,20000-40000
73434,1201,2011001135730,0,18-34,M,20000-40000
73435,1203,2011001135730,0,18-34,M,40000-80000
73436,1204,2011001135730,0,18-34,M,<=0
73437,1205,2011001135730,0,18-34,M,0-20000
73438,1206,2011001135730,0,18-34,M,0-20000
73439,1301,2011001135730,0,18-34,M,0-20000
73440,1302,2011001135730,0,18-34,M,0-20000
73441,1400,2011001135730,0,18-34,M,<=0
73442,5300,2011001135730,0,18-34,M,0-20000
73443,5401,2011001135730,0,18-34,M,0-20000
73444,5402,2011001135730,0,18-34,M,<=0
73445,5500,2011001135730,0,18-34,M,0-20000
73446,5600,2011001135730,0,18-34,M,0-20000
73447,5701,2011001135730,0,18-34,M,0-20000
73448,5702,2011001135730,0,18-34,M,<=0
73449,5800,2011001135730,0,18-34,M,20000-40000
73450,5900,2011001135730,0,18-34,M,0-20000
73451,6000,2011001135730,0,18-34,M,0-20000
73452,10100,2011001135730,0,18-34,M,20000-40000
73453,10204,2011001135730,0,18-34,M,<=0
73454,10300,2011001135730,0,18-34,M,0-20000
73455,10400,2011001135730,0,18-34,M,<=0
73456,10500,2011001135730,0,18-34,M,<=0
73457,10601,2011001135730,0,18-34,M,<=0
73458,10603,2011001135730,0,18-34,M,<=0
73459,10604,2011001135730,0,18-34,M,<=0
73460,10700,2011001135730,0,18-34,M,40000-80000
73461,10800,2011001135730,0,18-34,M,0-20000
73462,10900,2011001135730,0,18-34,M,0-20000
73463,11000,2011001135730,0,18-34,M,0-20000
73464,11100,2011001135730,0,18-34,M,0-20000
73465,200,2011001135730,0,18-34,M,0-20000
73466,301,2011001135730,0,18-34,M,0-20000
73467,302,2011001135730,0,18-34,M,<=0
73468,402,2011001135730,0,18-34,M,<=0
73469,500,2011001135730,0,18-34,M,40000-80000
73470,700,2011001135730,0,18-34,M,<=0
73471,800,2011001135730,0,18-34,M,40000-80000
73472,901,2011001135730,0,18-34,M,0-20000
73473,902,2011001135730,0,18-34,M,0-20000
73474,1000,2011001135730,0,18-34,M,0-20000
73475,1100,2011001135730,0,18-34,M,0-20000
73476,1201,2011001135730,0,18-34,M,<=0
73477,1203,2011001135730,0,18-34,M,0-20000
73478,1204,2011001135730,0,18-34,M,<=0
73479,1205,2011001135730,0,18-34,M,0-20000
73480,1206,2011001135730,0,18-34,M,<=0
73481,1301,2011001135730,0,18-34,M,0-20000
73482,1302,2011001135730,0,18-34,M,<=0
73483,1400,2011001135730,0,18-34,M,0-20000
73484,5300,2011001135730,0,18-34,M,0-20000
73485,5401,2011001135730,0,18-34,M,20000-40000
73486,5402,2011001135730,0,18-34,M,0-20000
73487,5500,2011001135730,0,18-34,M,0-20000
73488,5600,2011001135730,0,18-34,M,0-20000
73489,5701,2011001135730,0,18-34,M,0-20000
73490,5702,2011001135730,0,18-34,M,<=0
73491,5800,2011001135730,0,18-34,M,20000-40000
73492,5900,2011001135730,0,18-34,M,<=0
73493,6000,2011001135730,0,18-34,M,0-20000
73494,10100,2011001135730,0,18-34,M,<=0
73495,10204,2011001135730,0,18-34,M,0-20000
73496,10300,2011001135730,0,18-34,M,0-20000
73497,10400,2011001135730,0,18-34,M,0-20000
73498,10500,2011001135730,0,18-34,M,0-20000
73499,10601,2011001135730,0,18-34,M,0-20000
73500,10603,2011001135730,0,18-34,M,<=0
73501,10604,2011001135730,0,18-34,M,0-20000
73502,10700,2011001135730,0,18-34,M,0-20000
73503,10800,2011001135730,0,18-34,M,0-20000
73504,10900,2011001135730,0,18-34,M,<=0
73505,11000,2011001135730,0,18-34,M,0-20000
73506,11100,2011001135730,0,18-34,M,20000-40000
73507,200,2011001136079,0,35-64,F,0-20000
73508,301,2011001136079,0,35-64,F,40000-80000
73509,302,2011001136079,0,35-64,F,40000-80000
73510,402,2011001136079,0,35-64,F,0-20000
73511,500,2011001136079,0,35-64,F,20000-40000
73512,700,2011001136079,0,35-64,F,20000-40000
73513,800,2011001136079,0,35-64,F,20000-40000
73514,901,2011001136079,0,35-64,F,<=0
73515,902,2011001136079,0,35-64,F,<=0
73516,1000,2011001136079,0,35-64,F,0-20000
